13.58 348.831 146.228 302.386
13.6 351.048 146.477 302.397
13.62 353.196 146.716 302.407
13.64 355.356 146.955 302.418
13.66 357.435 147.192 302.428
13.68 359.526 147.429 302.439
13.7 361.899 147.678 302.451
13.72 364.015 147.915 302.461
13.74 366.236 148.153 302.472
13.76 368.555 148.4 302.484
13.78 370.707 148.636 302.494
13.8 372.871 148.871 302.505
13.82 375.228 149.118 302.516
13.84 377.417 149.353 302.527
13.86 379.618 149.588 302.538
13.88 382.015 149.834 302.55
13.9 384.24 150.069 302.56
13.92 386.663 150.315 302.572
13.94 388.914 150.549 302.583
13.96 391.363 150.794 302.595
13.98 393.64 151.028 302.606
14 396.02 151.271 302.618
14.02 398.321 151.505 302.629
14.04 400.823 151.749 302.641
14.06 403.243 151.992 302.653
14.08 405.583 152.224 302.664
14.1 408.029 152.467 302.676
14.12 410.394 152.699 302.688
14.14 412.867 152.941 302.7
14.16 415.353 153.182 302.711
14.18 417.756 153.414 302.723
14.2 420.27 153.655 302.735
14.22 422.796 153.896 302.747
14.24 425.337 154.137 302.759
14.26 427.694 154.366 302.771
14.28 430.261 154.607 302.783
14.3 432.842 154.847 302.795
14.32 435.437 155.087 302.808
14.34 438.046 155.326 302.82
14.36 440.669 155.566 302.833
14.38 443.305 155.805 302.845
14.4 445.655 156.031 302.856
14.42 448.318 156.27 302.869
14.44 450.996 156.509 302.882
14.46 453.587 156.745 302.894
14.48 456.293 156.984 302.907
14.5 458.912 157.22 302.919
14.52 461.646 157.458 302.932
14.54 464.293 157.693 302.944
14.56 467.055 157.931 302.957
14.58 469.938 158.177 302.971
14.6 472.628 158.412 302.984
14.62 475.331 158.647 302.996
14.64 478.151 158.884 303.009
14.66 480.882 159.118 303.022
14.68 483.628 159.353 303.035
14.7 486.388 159.587 303.048
14.72 489.375 159.832 303.062
14.74 492.164 160.065 303.075
14.76 494.967 160.299 303.088
14.78 497.682 160.53 303.1
14.8 500.73 160.774 303.114
14.82 503.576 161.007 303.128
14.84 506.436 161.24 303.141
14.86 509.426 161.481 303.155
14.88 512.316 161.713 303.168
14.9 515.116 161.944 303.181
14.92 518.255 162.186 303.195
14.94 521.085 162.416 303.208
14.96 524.255 162.658 303.223
14.98 527.114 162.887 303.236
15 529.986 163.116 303.249
15.02 533.098 163.356 303.263
15.04 536.105 163.586 303.277
15.06 539.247 163.826 303.292
15.08 542.405 164.065 303.306
15.1 545.352 164.293 303.319
15.12 548.541 164.531 303.334
15.14 551.517 164.759 303.347
15.16 554.737 164.997 303.362
15.18 557.973 165.235 303.377
15.2 560.994 165.462 303.39
15.22 564.155 165.697 303.405
15.24 567.438 165.934 303.42
15.26 570.504 166.16 303.433
15.28 573.712 166.396 303.448
15.3 577.042 166.632 303.463
15.32 580.282 166.866 303.478
15.34 583.645 167.102 303.493
15.36 586.678 167.326 303.506
15.38 590.073 167.561 303.522
15.4 593.375 167.795 303.536
15.42 596.694 168.028 303.551
15.44 600.029 168.261 303.566
15.46 603.488 168.495 303.582
15.48 606.855 168.728 303.597
15.5 610.238 168.96 303.612
15.52 613.637 169.192 303.627
15.54 617.053 169.424 303.642
15.56 620.484 169.656 303.657
15.58 623.932 169.887 303.673
15.6 627.534 170.127 303.689
15.62 631.014 170.358 303.704
15.64 634.761 170.599 303.721
15.66 638.415 170.838 303.737
15.68 642.197 171.079 303.754
15.7 645.997 171.319 303.771
15.72 649.704 171.557 303.787
15.74 653.541 171.797 303.804
15.76 657.284 172.035 303.821
15.78 661.156 172.274 303.838
15.8 664.935 172.512 303.854
15.82 668.732 172.749 303.871
15.84 672.547 172.986 303.888
15.86 676.492 173.224 303.905
15.88 680.342 173.46 303.922
15.9 684.211 173.696 303.939
15.92 688.359 173.942 303.957
